scientificName,individualCount,year,month,stateProvince,family,genus,decimalLatitude,decimalLongitude
Pieris rapae,2,2023,3,Victoria,Pieridae,Pieris,-36.6583,146.9612
Heteronympha merope,4,2023,1,Victoria,Nymphalidae,Heteronympha,-36.32626,146.92148
Leptotes plinius,4,2023,7,New South Wales,Lycaenidae,Leptotes,-34.02143,150.85846
Toxidia,1,2023,3,Victoria,Hesperiidae,Toxidia,-37.37535,144.57833
Melanitis leda,1,2023,6,Queensland,Nymphalidae,Melanitis,-17.31254,145.58717
Prosotas dubiosa,1,2023,5,Queensland,Lycaenidae,Prosotas,-24.85474,152.33736
Cepora perimale,1,2023,2,Queensland,Pieridae,Cepora,-27.04171,152.68936
Psychonotis caelius,2,2023,6,Queensland,Lycaenidae,Psychonotis,-17.31254,145.58717
Nesoxenica leprea,1,2023,1,Tasmania,Nymphalidae,Nesoxenica,-41.72323,146.72405
Papilio (Princeps) ulysses,4,2023,5,Queensland,Papilionidae,Papilio,-17.31309,145.58701
Eurema smilax,1,2023,8,Queensland,Pieridae,Eurema,-21.25517,140.13344
Geitoneura acantha,1,2023,3,Victoria,Nymphalidae,Geitoneura,-38.6396,143.88812
Delias aganippe,4,2023,1,Victoria,Pieridae,Delias,-37.20506,145.00442
Delias harpalyce,2,2023,3,Victoria,Pieridae,Delias,-36.5994,143.694
Zizina otis,2,2023,2,Victoria,Lycaenidae,Zizina,-38.6104,146.9001
Neolucia hobartensis,1,2023,1,Australian Capital Territory,Lycaenidae,Neolucia,-35.41476,148.79044
Psychonotis caelius,1,2023,3,Queensland,Lycaenidae,Psychonotis,-26.60808,153.02249
Heteronympha merope,8,2023,1,New South Wales,Nymphalidae,Heteronympha,-29.08629,151.96631
Theclinesthes serpentatus,3,2023,8,Queensland,Lycaenidae,Theclinesthes,-23.68912,139.63572
Cepora perimale,1,2023,6,Queensland,Pieridae,Cepora,-10.5744,142.3008
Heteronympha merope,1,2023,4,New South Wales,Nymphalidae,Heteronympha,-33.92237,150.9367
Heteronympha banksii,2,2023,3,Queensland,Nymphalidae,Heteronympha,-28.1984,153.1872
Heteronympha penelope,10,2023,3,Victoria,Nymphalidae,Heteronympha,-37.2366,144.3601
Euploea tulliolus,4,2023,5,Queensland,Nymphalidae,Euploea,-17.5118,146.0629
Junonia villida,2,2023,8,Queensland,Nymphalidae,Junonia,-21.3942,139.80413
Geitoneura klugii,50,2023,3,Victoria,Nymphalidae,Geitoneura,-36.9928,144.3089
Parnara amalia,1,2023,1,New South Wales,Hesperiidae,Parnara,-28.83099,153.59638
Trapezites symmomus,1,2023,2,Victoria,Hesperiidae,Trapezites,-37.4031,148.8929
Vanessa kershawi,1,2023,2,Victoria,Nymphalidae,Vanessa,-37.3213,149.0056
Heteronympha penelope,5,2023,3,Victoria,Nymphalidae,Heteronympha,-38.64027,143.88878
Zizina otis,2,2023,8,Queensland,Lycaenidae,Zizina,-22.8893,139.93805
Papilio (Princeps) demoleus,4,2023,8,Queensland,Papilionidae,Papilio,-21.78562,139.67372
Theclinesthes onycha,2,2023,2,Queensland,Lycaenidae,Theclinesthes,-27.4847,152.95529
Danaus plexippus,1,2023,2,Queensland,Nymphalidae,Danaus,-27.98,151.62
Pieris rapae,16,2023,3,Victoria,Pieridae,Pieris,-37.0714,144.2192
Danaus affinis,2,2023,8,Queensland,Nymphalidae,Danaus,-17.47162,141.17999
Pieris rapae,2,2023,2,Victoria,Pieridae,Pieris,-38.6136,146.9052
Junonia orithya,3,2023,8,Queensland,Nymphalidae,Junonia,-17.47162,141.17999
Nacaduba berenice,2,2023,8,Queensland,Lycaenidae,Nacaduba,-17.31261,145.58716
Trapezites symmomus,1,2023,1,New South Wales,Hesperiidae,Trapezites,-33.59357,151.1713
Heteronympha merope,100,2023,3,Victoria,Nymphalidae,Heteronympha,-36.6583,146.9612
Graphium macleayanum,1,2023,2,Victoria,Papilionidae,Graphium,-38.42876,146.56766
Eurema smilax,1,2023,5,Queensland,Pieridae,Eurema,-17.31238,145.58734
Erysichton lineatus,1,2023,5,Queensland,Lycaenidae,Erysichton,-17.31238,145.58734
Trapezites petalia,3,2023,3,Queensland,Hesperiidae,Trapezites,-26.3712,152.83788
Geitoneura klugii,2,2023,1,Australian Capital Territory,Nymphalidae,Geitoneura,-35.36832,148.83336
Theclinesthes onycha,5,2023,1,Queensland,Lycaenidae,Theclinesthes,-27.54254,153.07317
Eurema hecabe,3,2023,5,Queensland,Pieridae,Eurema,-17.5696,145.8983
Graphium choredon,1,2023,5,Queensland,Papilionidae,Graphium,-17.31238,145.58734
Elodina queenslandica,1,2023,4,Queensland,Pieridae,Elodina,-23.17934,150.79443
Trapezites symmomus,2,2023,2,Queensland,Hesperiidae,Trapezites,-26.87938,152.73083
Nacaduba kurava,1,2023,3,Queensland,Lycaenidae,Nacaduba,-26.60854,153.0228
Eirmocides margarita,3,2023,1,Queensland,Lycaenidae,Eirmocides,-28.28323,152.72626
Hypolimnas alimena,1,2023,6,Queensland,Nymphalidae,Hypolimnas,-17.31309,145.58278
Graphium agamemnon,6,2023,1,Queensland,Papilionidae,Graphium,-17.31256,145.58716
Erina erina,4,2023,1,Queensland,Lycaenidae,Erina,-28.28323,152.72626
Delias nigrina,2,2023,4,Queensland,Pieridae,Delias,-17.31152,145.58904
Graphium choredon,1,2023,1,Queensland,Papilionidae,Graphium,-27.43476,153.04573
Danaus petilia,1,2023,8,Queensland,Nymphalidae,Danaus,-20.73593,139.51261
Hypocysta metirius,1,2023,1,Queensland,Nymphalidae,Hypocysta,-27.54254,153.07317
Catochrysops panormus,3,2023,1,Queensland,Lycaenidae,Catochrysops,-27.54254,153.07317
Zizina otis,1,2023,1,Queensland,Lycaenidae,Zizina,-27.54254,153.07317
Ornithoptera euphorion,2,2023,2,Queensland,Papilionidae,Ornithoptera,-17.31239,145.58733
Delias mysis,1,2023,8,Queensland,Pieridae,Delias,-17.31283,145.58718
Heteronympha solandri,2,2023,2,Victoria,Nymphalidae,Heteronympha,-36.7278,146.8043
Heteronympha merope,3,2023,1,Queensland,Nymphalidae,Heteronympha,-28.28323,152.72626
Danaus petilia,1,2023,7,Queensland,Nymphalidae,Danaus,-17.1652,144.5172
Nacaduba biocellata,3,2023,8,Queensland,Lycaenidae,Nacaduba,-24.93541,139.6503
Pieris rapae,5,2023,3,Victoria,Pieridae,Pieris,-37.3702,144.5976
Cupha prosope,1,2023,7,Queensland,Nymphalidae,Cupha,-17.31236,145.58744
Mydosama terminus,2,2023,5,Queensland,Nymphalidae,Mydosama,-17.5805,146.0035
Psychonotis caelius,1,2023,1,Queensland,Lycaenidae,Psychonotis,-27.96906,153.185
Toxidia,1,2023,2,Queensland,Hesperiidae,Toxidia,-27.71808,152.8789
Eurema hecabe,1,2023,1,Queensland,Pieridae,Eurema,-28.34104,152.37203
Ypthima arctous,1,2023,6,Queensland,Nymphalidae,Ypthima,-10.602,142.2551
Papilio (Princeps) demoleus,1,2023,8,Queensland,Papilionidae,Papilio,-17.47677,140.84324
Theclinesthes serpentatus,1,2023,2,Victoria,Lycaenidae,Theclinesthes,-38.6098,146.9
Pieris rapae,3,2023,2,Victoria,Pieridae,Pieris,-36.7627,146.7845
Junonia villida,1,2023,8,Queensland,Nymphalidae,Junonia,-21.69786,139.48175
Heteronympha paradelpha,3,2023,2,Victoria,Nymphalidae,Heteronympha,-37.7722,145.6504
Zizina otis,3,2023,6,Queensland,Lycaenidae,Zizina,-10.5783,142.2264
Geitoneura acantha,1,2023,2,Victoria,Nymphalidae,Geitoneura,-37.3321,149.0133
Eurema hecabe,2,2023,6,Queensland,Pieridae,Eurema,-17.31237,145.58278
Cepora perimale,1,2023,7,Queensland,Pieridae,Cepora,-18.2015,144.576
Euploea corinna,1,2023,8,Queensland,Nymphalidae,Euploea,-20.84324,140.05301
Famegana,2,2023,6,Queensland,Lycaenidae,Famegana,-17.85683,145.44638
Eirmocides absimilis,1,2023,4,Queensland,Lycaenidae,Eirmocides,-17.3118,145.58736
Hypocysta metirius,3,2023,4,New South Wales,Nymphalidae,Hypocysta,-33.61735,151.1403
Leptotes plinius,2,2023,3,Queensland,Lycaenidae,Leptotes,-24.88911,152.33466
Hypolimnas bolina,1,2023,4,Queensland,Nymphalidae,Hypolimnas,-17.3118,145.58736
Delias nigrina,1,2023,3,Queensland,Pieridae,Delias,-27.71814,152.87893
Psychonotis caelius,5,2023,4,Queensland,Lycaenidae,Psychonotis,-17.3118,145.58736
Pantoporia consimilis,1,2023,4,Queensland,Nymphalidae,Pantoporia,-17.3118,145.58736
Taractrocera papyria,1,2023,1,Australian Capital Territory,Hesperiidae,Taractrocera,-35.4163,148.79171
Jamides phaseli,5,2023,5,Queensland,Lycaenidae,Jamides,-17.3781,145.38465
Megisba strongyle,1,2023,3,Queensland,Lycaenidae,Megisba,-17.31247,145.58736
Acraea andromacha,1,2023,1,Queensland,Nymphalidae,Acraea,-27.53978,153.06605
Zizina otis,1,2023,2,New South Wales,Lycaenidae,Zizina,-33.5933,151.17169
Papilio (Princeps) demoleus,1,2023,4,Queensland,Papilionidae,Papilio,-17.25025,145.54955
Delias argenthona,1,2023,1,Queensland,Pieridae,Delias,-28.28323,152.72626
Papilio (Princeps) aegeus,1,2023,7,Queensland,Papilionidae,Papilio,-15.53038,144.83018
Theclinesthes onycha,16,2023,3,Queensland,Lycaenidae,Theclinesthes,-26.3712,152.83788
Geitoneura klugii,1,2023,3,Victoria,Nymphalidae,Geitoneura,-37.89438,145.36797
Heteronympha merope,10,2023,3,Victoria,Nymphalidae,Heteronympha,-37.05126,144.2158
Ocybadistes walkeri,2,2023,5,New South Wales,Hesperiidae,Ocybadistes,-32.3314,152.53788
Geitoneura klugii,5,2023,3,Victoria,Nymphalidae,Geitoneura,-37.29716,144.96737
Tisiphone abeona,1,2023,3,Victoria,Nymphalidae,Tisiphone,-37.38873,144.57666
Hypocysta metirius,1,2023,2,New South Wales,Nymphalidae,Hypocysta,-33.64204,151.12532
Eurema hecabe,2,2023,5,Queensland,Pieridae,Eurema,-19.28863,146.7243
Delias ennia,1,2023,6,Queensland,Pieridae,Delias,-17.31241,145.5874
Mydosama terminus,5,2023,5,Queensland,Nymphalidae,Mydosama,-17.5923,146.0697
Cephrenes augiades,1,2023,2,Queensland,Hesperiidae,Cephrenes,-17.30033,145.58181
Papilio (Princeps) demoleus,3,2023,9,Queensland,Papilionidae,Papilio,-21.21661,139.16511
Delias nigrina,1,2023,6,New South Wales,Pieridae,Delias,-33.92242,150.9371
Heteronympha merope,200,2023,3,Victoria,Nymphalidae,Heteronympha,-36.9928,144.3089
Mydosama terminus,2,2023,5,Queensland,Nymphalidae,Mydosama,-17.589,146.09345
Danaus plexippus,3,2023,1,Victoria,Nymphalidae,Danaus,-36.32626,146.92148
Papilio (Princeps) aegeus,2,2023,1,New South Wales,Papilionidae,Papilio,-30.35656,153.10465
Jalmenus pseudictinus,2,2023,5,Queensland,Lycaenidae,Jalmenus,-17.379,145.377
Delias nigrina,2,2023,1,Queensland,Pieridae,Delias,-27.22841,152.70182
Euploea corinna,3,2023,7,Queensland,Nymphalidae,Euploea,-24.84665,152.4765
Eurema brigitta,1,2023,1,Queensland,Pieridae,Eurema,-27.53943,153.06797
Hypolimnas bolina,2,2023,6,Queensland,Nymphalidae,Hypolimnas,-10.5744,142.3008
Hesperilla picta,1,2023,4,New South Wales,Hesperiidae,Hesperilla,-33.64204,151.12533
Acraea andromacha,1,2023,2,Queensland,Nymphalidae,Acraea,-26.39023,152.97501
Ocybadistes walkeri,1,2023,2,Victoria,Hesperiidae,Ocybadistes,-38.1144,147.0792
Elodina queenslandica,3,2023,7,Queensland,Pieridae,Elodina,-15.48913,144.8166
Graphium choredon,1,2023,4,Queensland,Papilionidae,Graphium,-17.25705,145.57421
Elodina padusa,1,2023,8,Queensland,Pieridae,Elodina,-22.91485,139.93977
Papilio (Princeps) aegeus,1,2023,5,New South Wales,Papilionidae,Papilio,-32.3314,152.53788
Papilio (Princeps) ambrax,1,2023,4,Queensland,Papilionidae,Papilio,-17.3118,145.58736
Erina hyacinthina,5,2023,2,Queensland,Lycaenidae,Erina,-27.4856,152.95411
Euploea tulliolus,1,2023,3,Queensland,Nymphalidae,Euploea,-17.31247,145.58736
Hypolimnas bolina,1,2023,5,Queensland,Nymphalidae,Hypolimnas,-17.5969,146.1172
Suniana sunias,1,2023,6,Queensland,Hesperiidae,Suniana,-10.5783,142.2264
Suniana sunias,2,2023,4,Queensland,Hesperiidae,Suniana,-24.88922,152.30706
Oreixenica kershawi,4,2023,3,Victoria,Nymphalidae,Oreixenica,-37.1383,146.4608
Ocybadistes walkeri,2,2023,2,Victoria,Hesperiidae,Ocybadistes,-37.7722,145.6504
Theclinesthes miskini,10,2023,4,Queensland,Lycaenidae,Theclinesthes,-17.3809,145.3755
Tellervo zoilus,1,2023,6,Queensland,Nymphalidae,Tellervo,-17.31241,145.5874
Pieris rapae,10,2023,2,Victoria,Pieridae,Pieris,-37.7453,148.649
Geitoneura acantha,2,2023,2,Victoria,Nymphalidae,Geitoneura,-37.6309,148.8865
Nacaduba cyanea,20,2023,5,Queensland,Lycaenidae,Nacaduba,-17.5696,145.8983
Graphium choredon,1,2023,1,Queensland,Papilionidae,Graphium,-27.53807,153.06546
Nacaduba kurava,1,2023,5,Queensland,Lycaenidae,Nacaduba,-17.5118,146.0629
Catopsilia pomona,1,2023,1,Queensland,Pieridae,Catopsilia,-24.88922,152.30706
Danaus plexippus,1,2023,1,New South Wales,Nymphalidae,Danaus,-33.59409,151.17009
Papilio (Princeps) aegeus,1,2023,3,Queensland,Papilionidae,Papilio,-26.60808,153.02249
Oreixenica lathoniella,2,2023,3,Victoria,Nymphalidae,Oreixenica,-36.94093,147.06155
Leptotes plinius,15,2023,2,Queensland,Lycaenidae,Leptotes,-24.88922,152.30706
Hypocysta pseudirius,4,2023,3,Queensland,Nymphalidae,Hypocysta,-27.61398,152.03708
Junonia hedonia,4,2023,4,Queensland,Nymphalidae,Junonia,-23.17934,150.79443
Bindahara phocides,1,2023,5,Queensland,Lycaenidae,Bindahara,-16.59754,145.52206
Delias nigrina,2,2023,8,Queensland,Pieridae,Delias,-17.31283,145.58718
Suniana sunias,2,2023,2,Queensland,Hesperiidae,Suniana,-24.88922,152.30706
Danaus petilia,1,2023,9,Queensland,Nymphalidae,Danaus,-20.58703,139.48666
Erina hyacinthina,4,2023,3,Queensland,Lycaenidae,Erina,-26.60808,153.02249
Cupha prosope,3,2023,1,Queensland,Nymphalidae,Cupha,-17.1073,145.4281
Junonia villida,1,2023,4,New South Wales,Nymphalidae,Junonia,-33.92236,150.93671
Cressida cressida,2,2023,4,Queensland,Papilionidae,Cressida,-23.17934,150.79443
Heteronympha merope,1,2023,3,New South Wales,Nymphalidae,Heteronympha,-35.06743,150.67288
Pieris rapae,2,2023,4,New South Wales,Pieridae,Pieris,-33.92237,150.9367
Euploea corinna,1,2023,1,Queensland,Nymphalidae,Euploea,-27.53866,153.06599
Danaus plexippus,1,2023,3,New South Wales,Nymphalidae,Danaus,-33.92226,150.93666
Erina erina,1,2023,6,Queensland,Lycaenidae,Erina,-10.5792,142.21488
Geitoneura acantha,1,2023,1,Queensland,Nymphalidae,Geitoneura,-27.22841,152.70182
Delias mysis,6,2023,2,Queensland,Pieridae,Delias,-17.31239,145.58733
Delias nigrina,2,2023,3,Queensland,Pieridae,Delias,-27.3813,153.00444
Oreixenica correae,7,2023,3,Victoria,Nymphalidae,Oreixenica,-37.0202,147.2221
Jalmenus evagoras,3,2023,1,Queensland,Lycaenidae,Jalmenus,-27.54076,153.06669
Psychonotis caelius,2,2023,4,New South Wales,Lycaenidae,Psychonotis,-33.92236,150.93705
Acraea andromacha,1,2023,4,Queensland,Nymphalidae,Acraea,-17.313756,145.585965
Graphium agamemnon,2,2023,4,Queensland,Papilionidae,Graphium,-17.31152,145.58904
Melanitis leda,2,2023,5,Queensland,Nymphalidae,Melanitis,-17.3721,145.3159
Theclinesthes onycha,6,2023,4,Queensland,Lycaenidae,Theclinesthes,-27.71801,152.87895
Pelopidas lyelli,2,2023,4,Queensland,Hesperiidae,Pelopidas,-17.31243,145.58732
Catochrysops panormus,4,2023,8,Queensland,Lycaenidae,Catochrysops,-20.83616,140.05407
Tisiphone abeona,1,2023,2,New South Wales,Nymphalidae,Tisiphone,-33.64204,151.12532
Charaxes sempronius,1,2023,3,Victoria,Nymphalidae,Charaxes,-36.5994,143.694
Mydosama terminus,30,2023,4,Queensland,Nymphalidae,Mydosama,-17.3118,145.58736
Delias nigrina,3,2023,5,Queensland,Pieridae,Delias,-17.31309,145.58701
Delias nysa,2,2023,1,Queensland,Pieridae,Delias,-27.98241,152.62213
Vanessa itea,1,2023,1,Australian Capital Territory,Nymphalidae,Vanessa,-35.36832,148.83336
Erina hyacinthina,3,2023,2,Victoria,Lycaenidae,Erina,-37.712,148.6002
Mydosama terminus,1,2023,4,Queensland,Nymphalidae,Mydosama,-16.75272,145.66909
Papilio (Princeps) aegeus,1,2023,4,New South Wales,Papilionidae,Papilio,-33.8379,151.1305
Heteronympha penelope,1,2023,2,Victoria,Nymphalidae,Heteronympha,-38.4261,146.5676
Pieris rapae,10,2023,2,Victoria,Pieridae,Pieris,-37.4031,148.8929
Vanessa kershawi,1,2023,2,Victoria,Nymphalidae,Vanessa,-37.2965,149.0176
Netrocoryne repanda,1,2023,2,Queensland,Hesperiidae,Netrocoryne,-27.07686,152.66638
Papilio (Princeps) ulysses,2,2023,5,Queensland,Papilionidae,Papilio,-17.5696,145.8983
Mycalesis perseus,1,2023,5,Queensland,Nymphalidae,Mycalesis,-17.56764,146.08735
Belenois java,1,2023,8,Queensland,Pieridae,Belenois,-23.31747,139.71074
Zizina otis,1,2023,1,Australian Capital Territory,Lycaenidae,Zizina,-35.36832,148.83336
Hypolimnas alimena,1,2023,6,Queensland,Nymphalidae,Hypolimnas,-10.5814,142.21349
Danaus petilia,1,2023,2,Queensland,Nymphalidae,Danaus,-27.04171,152.68936
Eurema smilax,2,2023,5,New South Wales,Pieridae,Eurema,-32.3314,152.53788
Papilio (Princeps) aegeus,1,2023,2,Queensland,Papilionidae,Papilio,-24.88922,152.30706
Mydosama terminus,1,2023,8,Queensland,Nymphalidae,Mydosama,-17.31262,145.58714
Mydosama terminus,2,2023,1,Queensland,Nymphalidae,Mydosama,-17.31261,145.58713
Cressida cressida,1,2023,2,Queensland,Papilionidae,Cressida,-27.39985,153.03157
Eurema hecabe,1,2023,9,Queensland,Pieridae,Eurema,-20.58991,139.57372
Erina erina,1,2023,4,Queensland,Lycaenidae,Erina,-27.71801,152.87895
Pieris rapae,5,2023,3,Victoria,Pieridae,Pieris,-37.83071,144.98265
Pieris rapae,1,2023,2,Tasmania,Pieridae,Pieris,-41.2289,146.30075
Appias paulina,1,2023,7,Queensland,Pieridae,Appias,-15.53038,144.83018
Papilio (Princeps) aegeus,1,2023,2,Queensland,Papilionidae,Papilio,-17.42801,145.48662
Theclinesthes miskini,7,2023,1,New South Wales,Lycaenidae,Theclinesthes,-30.35665,153.10443
Jalmenus evagoras,3,2023,3,Victoria,Lycaenidae,Jalmenus,-37.72409,145.05104
Ocybadistes walkeri,1,2023,1,New South Wales,Hesperiidae,Ocybadistes,-29.08629,151.96631
Cupha prosope,2,2023,2,Queensland,Nymphalidae,Cupha,-17.31275,145.587
Zizina otis,1,2023,2,Queensland,Lycaenidae,Zizina,-24.88922,152.30706
Eurema hecabe,1,2023,8,Queensland,Pieridae,Eurema,-20.84627,140.05522
Zizina otis,1,2023,1,Queensland,Lycaenidae,Zizina,-28.28323,152.72626
Catochrysops panormus,3,2023,3,Victoria,Lycaenidae,Catochrysops,-36.32629,146.92155
Melanitis leda,1,2023,7,Queensland,Nymphalidae,Melanitis,-15.49116,144.81911
Hasora discolora,4,2023,4,New South Wales,Hesperiidae,Hasora,-28.17911,153.53448
Danaus plexippus,1,2023,1,New South Wales,Nymphalidae,Danaus,-31.07333,152.24476
Ypthima arctous,3,2023,3,New South Wales,Nymphalidae,Ypthima,-33.59357,151.17067
Nacaduba biocellata,3,2023,9,Queensland,Lycaenidae,Nacaduba,-20.99293,139.40275
Theclinesthes serpentatus,6,2023,8,Queensland,Lycaenidae,Theclinesthes,-23.41646,139.669
Hypolimnas bolina,1,2023,5,Queensland,Nymphalidae,Hypolimnas,-17.56764,146.08735
Cupha prosope,4,2023,4,Queensland,Nymphalidae,Cupha,-17.31243,145.58732
Appias melania,1,2023,3,Queensland,Pieridae,Appias,-17.31247,145.58736
Graphium choredon,1,2023,2,Queensland,Papilionidae,Graphium,-27.71808,152.8789
Belenois java,2,2023,9,Queensland,Pieridae,Belenois,-20.56548,139.48691
Graphium macleayanum,4,2023,1,Queensland,Papilionidae,Graphium,-27.33289,152.76309
Euploea corinna,1,2023,1,Queensland,Nymphalidae,Euploea,-27.33289,152.76309
Toxidia,1,2023,3,Victoria,Hesperiidae,Toxidia,-37.7476,145.70708
Suniana lascivia,1,2023,3,Queensland,Hesperiidae,Suniana,-28.1109,153.1922
Toxidia,1,2023,2,New South Wales,Hesperiidae,Toxidia,-33.64207,151.12533
Catopsilia pomona,1,2023,1,Queensland,Pieridae,Catopsilia,-27.96906,153.185
Theclinesthes miskini,1,2023,6,Queensland,Lycaenidae,Theclinesthes,-10.5963,142.3183
Leptotes plinius,1,2023,4,Queensland,Lycaenidae,Leptotes,-17.26993,145.58028
Vanessa itea,1,2023,3,New South Wales,Nymphalidae,Vanessa,-33.92229,150.93718
Erina hyacinthina,5,2023,2,Queensland,Lycaenidae,Erina,-26.38957,152.97456
Appias melania,1,2023,2,Queensland,Pieridae,Appias,-17.31247,145.58736
Graphium eurypylus,2,2023,2,Queensland,Papilionidae,Graphium,-17.31247,145.58736
Zizina otis,3,2023,8,Queensland,Lycaenidae,Zizina,-20.70791,140.51934
Hypolimnas bolina,1,2023,2,Queensland,Nymphalidae,Hypolimnas,-17.355,145.5867
Papilio (Princeps) aegeus,2,2023,1,Queensland,Papilionidae,Papilio,-27.3646,152.78988
Pieris rapae,2,2023,2,Victoria,Pieridae,Pieris,-38.56548,146.68036
Euploea corinna,2,2023,3,Queensland,Nymphalidae,Euploea,-24.88922,152.30706
Catopsilia pyranthe,1,2023,8,Queensland,Pieridae,Catopsilia,-20.83616,140.05407
Euploea corinna,1,2023,1,Queensland,Nymphalidae,Euploea,-27.98241,152.62213
Eirmocides helenita,6,2023,5,Queensland,Lycaenidae,Eirmocides,-17.31309,145.58701
Trapezites eliena,2,2023,4,Queensland,Hesperiidae,Trapezites,-27.71801,152.87895
Delias nigrina,1,2023,4,New South Wales,Pieridae,Delias,-35.06729,150.67271
Papilio (Eleppone) anactus,1,2023,1,Queensland,Papilionidae,Papilio,-28.28323,152.72626
Euploea darchia,1,2023,4,Queensland,Nymphalidae,Euploea,-17.31243,145.58732
Papilio (Princeps) ulysses,5,2023,4,Queensland,Papilionidae,Papilio,-17.31243,145.58732
Delias ennia,1,2023,2,Queensland,Pieridae,Delias,-17.31239,145.58733
Zizina otis,26,2023,1,Victoria,Lycaenidae,Zizina,-38.63993,143.88768
Psychonotis caelius,20,2023,3,Queensland,Lycaenidae,Psychonotis,-17.31247,145.58736
Pieris rapae,1,2023,2,Tasmania,Pieridae,Pieris,-41.13046,146.54356
Badamia exclamationis,1,2023,2,Queensland,Hesperiidae,Badamia,-27.04171,152.68936
Taractrocera papyria,2,2023,1,New South Wales,Hesperiidae,Taractrocera,-29.08629,151.96631
Elodina queenslandica,1,2023,7,Queensland,Pieridae,Elodina,-15.49116,144.81911
Cepora perimale,1,2023,7,Queensland,Pieridae,Cepora,-12.17748,141.89608
Vanessa itea,4,2023,4,Queensland,Nymphalidae,Vanessa,-27.71801,152.87895
Hypocysta metirius,1,2023,4,New South Wales,Nymphalidae,Hypocysta,-33.59353,151.17047
Danaus plexippus,1,2023,8,New South Wales,Nymphalidae,Danaus,-33.92234,150.93673
Geitoneura klugii,15,2023,3,Victoria,Nymphalidae,Geitoneura,-36.6583,146.9612
Euploea darchia,3,2023,5,Queensland,Nymphalidae,Euploea,-17.31244,145.58736
Graphium macleayanum,1,2023,3,Victoria,Papilionidae,Graphium,-37.87517,145.35883
Zizina otis,1,2023,6,Queensland,Lycaenidae,Zizina,-10.5963,142.3183
Catopsilia pomona,4,2023,3,Queensland,Pieridae,Catopsilia,-24.88911,152.33466
